Humidity,Apparent Temperature (C)
0.84,17.2
0.93,15.99444444
0.87,16.08888889
0.83,17.07777778
0.87,16.18333333
0.81,17.28888889
0.7,19.77777778
0.53,22.21666667
0.48,22.84444444
0.43,22.98333333
0.41,25.02222222
0.44,24.00555556
0.38,24.1
0.47,22.96111111
0.34,23.88888889
0.41,21.36666667
0.63,17.28888889
0.65,17.11111111
0.77,15.22777778
0.88,20.43888889
0.93,19.44444444
0.89,20.56111111
0.88,20.46111111
0.88,20.46111111
0.88,20.53333333
0.82,21.01666667
0.8,21.06666667
0.79,22.15555556
0.75,23.83888889
0.65,26.08333333
0.6,28.91666667
0.59,29.08333333
0.55,30.19444444
0.52,29.80555556
0.51,31.13888889
0.55,30.12777778
0.63,31.19444444
0.59,28.59444444
0.6,28.43333333
0.7,25.31111111
0.69,24.97777778
0.72,24.22777778
0.82,21.36111111
0.81,21.07222222
0.88,19.4
0.94,18.88888889
0.93,18.35555556
0.9,18.35555556
0.91,17.87222222
0.97,17.82777778
0.9,18.38333333
0.91,18.89444444
0.84,20.02777778
0.81,21.08888889
0.83,21.07222222
0.81,21.25
0.8,21.27222222
0.79,22.73333333
0.62,23.88888889
0.62,24.97222222
0.63,24.78888889
0.59,25
0.66,23.91666667
0.8,22.3
0.87,21.06666667
0.87,20.46666667
0.9,20.37777778
0.89,13.33888889
0.9,12.68888889
0.89,12.43888889
0.93,11.60555556
0.93,11.02222222
0.93,10.72777778
0.96,12.62222222
0.74,18.55555556
0.56,21.72777778
0.48,22.77777778
0.37,22.87222222
0.36,23.82222222
0.32,25.02222222
0.34,26.11111111
0.31,26.08333333
0.3,26.22777778
0.29,26.53888889
0.28,26.44444444
0.28,26.47777778
0.39,25.07222222
0.44,22.57222222
0.49,21.06666667
0.52,19.8
0.71,16.43888889
0.79,14.63333333
0.55,17.55
0.76,14.61111111
0.8,13.33333333
0.76,14.30555556
0.76,14.29444444
0.78,15.00555556
0.65,17.66666667
0.61,19.9
0.51,22.75555556
0.45,24.90555556
0.41,26.08333333
0.34,26.72777778
0.38,27.36111111
0.38,27.33333333
0.35,27.28333333
0.35,28.22222222
0.36,28.25
0.36,28.27222222
0.43,27.30555556
0.52,25.25555556
0.57,22.82777778
0.6,22.16111111
0.68,20.31666667
0.7,19.98333333
0.78,18.36111111
0.79,18.34444444
0.76,18.71111111
0.76,18.66666667
0.78,18.68333333
0.78,18.71111111
0.73,20.05
0.67,22.60555556
0.58,24.93333333
0.54,26.13888889
0.47,27.81666667
0.4,28.50555556
0.37,29.38333333
0.36,29.31111111
0.48,29.47777778
0.41,31.10555556
0.32,30.05
0.41,29.40555556
0.52,28.55
0.52,26.51666667
0.7,22.87222222
0.68,22.68888889
0.73,21.82777778
0.81,19.93333333
0.81,19.86111111
0.81,19.60555556
0.82,19.26111111
0.85,18.70555556
0.89,18.41111111
0.85,19.8
0.74,22.02222222
0.7,24
0.56,28.06666667
0.46,29.07777778
0.43,30.01666667
0.38,30.80555556
0.41,31.23888889
0.32,31.20555556
0.33,31.41666667
0.33,31.50555556
0.38,32.11111111
0.45,30.59444444
0.47,30.73333333
0.6,29.02777778
0.77,24.00555556
0.78,23.36111111
0.82,21.99444444
0.83,21.16111111
0.76,21.62222222
0.73,21.52777778
0.78,19.92777778
0.77,20.48333333
0.83,20.09444444
0.79,21.08888889
0.79,21.25555556
0.71,23.75
0.61,25.97222222
0.56,28.53333333
0.55,28.71666667
0.59,28.59444444
0.8,22.59444444
0.75,22.62222222
0.8,22.38888889
0.73,24.03888889
0.74,24.61111111
0.68,25.07777778
0.69,24.98888889
0.71,23.27777778
0.73,22.16666667
0.81,20.53333333
0.85,20.62222222
0.82,21.46111111
0.75,20.90555556
0.89,19.41666667
0.88,19.31111111
0.88,19.28888889
0.94,17.9
0.91,18.77222222
0.87,19.91111111
0.83,21.86111111
0.77,21.97222222
0.96,17.89444444
0.97,17.93333333
0.84,19.97222222
0.74,22.14444444
0.7,22.71666667
0.63,23.51111111
0.6,22.15555556
0.77,19.42777778
0.6,22.15555556
0.68,21.11666667
0.77,20.08888889
0.89,17.85
0.87,17.3
0.89,16.79444444
0.83,11.69444444
0.75,12.68888889
0.84,11.78333333
0.83,11.67222222
0.86,11.09444444
0.82,11.58888889
0.81,12.09444444
0.78,12.66666667
0.74,13.81111111
0.68,14.90555556
0.67,16.11666667
0.6,16.88333333
0.53,17.78333333
0.56,17.92222222
0.56,18.73888889
0.66,17.37777778
0.64,17.88333333
0.68,17.09444444
0.67,16.13888889
0.78,14.93333333
0.83,14.10555556
0.9,12.82777778
0.86,12.33888889
0.85,13.38333333
0.74,18.77222222
0.78,17.68888889
0.76,17.51666667
0.78,16.55555556
0.78,16.53333333
0.78,16.33888889
0.78,17.76111111
0.61,22.02222222
0.52,24.82222222
0.43,27.66111111
0.37,29.33888889
0.33,30.07777778
0.29,31.54444444
0.29,31.59444444
0.24,31.96111111
0.25,32.37777778
0.25,32.4
0.19,31.65555556
0.27,31.36111111
0.3,31.61111111
0.42,28.72777778
0.59,24.90555556
0.47,25.74444444
0.48,25.55
0.52,24.60555556
0.67,22.01666667
0.77,20.18333333
0.78,19.37222222
0.87,17.77777778
0.83,17.57777778
0.83,18.93888889
0.63,22.66666667
0.59,24.78333333
0.54,27.91666667
0.49,29.37777778
0.41,29.76111111
0.35,30.4
0.38,30.76666667
0.32,31.23333333
0.33,31.47222222
0.3,31.13333333
0.31,31.05
0.3,29.77222222
0.3,28.65555556
0.36,26.88333333
0.44,24.88333333
0.42,24.75
0.46,23.80555556
0.54,21.58333333
0.73,18.47777778
0.69,18.57222222
0.75,16.81111111
0.66,17.68888889
0.68,16.73333333
0.62,19.66111111
0.56,22.04444444
0.5,23.86666667
0.39,26.13333333
0.34,26.77222222
0.31,27.09444444
0.31,27.91111111
0.27,28.56111111
0.28,29.57222222
0.29,29.77777778
0.27,29.66666667
0.29,29.75555556
0.32,30.00555556
0.37,28.17777778
0.46,26.45
0.54,25.02222222
0.57,24.66666667
0.59,24.21666667
0.65,22.07777778
0.7,20.02777778
0.75,19.12777778
0.71,18.28333333
0.74,18.15
0.8,17.60555556
0.78,18.75555556
0.65,22.10555556
0.62,22.85555556
0.5,24.88333333
0.5,26.06111111
0.44,27.12222222
0.41,27.01666667
0.38,27.32222222
0.38,27.94444444
0.3,27.68888889
0.28,26.89444444
0.31,27.06666667
0.28,26.47777778
0.34,26.06111111
0.43,23.15555556
0.53,19.97222222
0.56,18.81666667
0.58,17.28333333
0.55,18.12777778
0.61,17.11111111
0.69,15.04444444
0.74,14.06666667
0.71,14.50555556
0.7,14.37777778
0.58,17.2
0.58,17.2
0.57,17.82777778
0.49,19.97777778
0.46,21.13888889
0.41,21.93333333
0.39,22.26666667
0.38,22.8
0.3,23.71666667
0.32,23.86111111
0.25,23.86666667
0.3,22.97777778
0.32,22.82222222
0.29,22.8
0.45,19.47222222
0.57,16.17777778
0.62,14.95555556
0.63,14.25555556
0.65,13.71111111
0.71,11.68888889
0.75,11.14444444
0.75,10.41666667
0.8,9.422222222
0.85,8.622222222
0.75,12.13888889
0.59,16.95555556
0.58,17.53888889
0.53,19.93333333
0.38,22.12777778
0.36,23.53333333
0.33,23.83888889
0.34,22.8
0.31,24.75555556
0.27,25.95
0.29,23.95555556
0.3,24.76666667
0.29,23.91111111
0.34,22.8
0.43,20.38888889
0.51,17.77777778
0.6,16.11666667
0.67,14.55555556
0.56,16.62222222
0.55,17.06111111
0.63,15.45555556
0.69,13.88333333
0.72,12.8
0.73,12.35555556
0.72,12.8
0.67,13.93888889
0.59,17.01111111
0.56,17.77777778
0.46,20.93333333
0.45,20.80555556
0.41,21.09444444
0.38,22.20555556
0.4,22.51111111
0.35,22.71111111
0.39,22.22777778
0.47,21.96666667
0.48,21.18333333
0.55,19.05
0.65,18.07222222
0.64,17.92222222
0.76,16.3
0.82,15.67222222
0.89,14.56666667
0.89,14.54444444
0.92,14.56666667
0.92,14.44444444
0.93,14.44444444
0.93,14.43888889
0.87,14.95555556
0.87,14.95555556
0.89,14.99444444
0.88,16.04444444
0.87,16.11666667
0.88,16.11666667
0.86,17.26666667
0.83,17.85
0.78,17.83333333
0.76,19.02777778
0.62,20.09444444
0.55,20.81111111
0.49,21.18888889
0.63,19.07777778
0.71,17.95
0.8,16.15555556
0.84,15.53333333
0.87,14.52222222
0.9,13.35555556
0.9,12.73333333
0.93,12.35
0.92,11.78888889
0.92,11.3
0.95,10.97222222
0.89,12.82777778
0.78,14.98333333
0.62,17.54444444
0.61,18.96111111
0.56,21.18333333
0.48,22.27777778
0.44,24.02777778
0.32,25.08888889
0.32,24.81666667
0.3,25.95555556
0.28,26.41111111
0.28,25.96666667
0.26,25.05
0.27,23.91666667
0.39,20.39444444
0.5,17.75555556
0.67,15
0.59,15.53888889
0.77,12.68888889
0.73,12.66666667
0.71,12.41666667
0.74,11.56111111
0.8,10.44444444
0.76,11.15
0.68,13.64444444
0.55,17.06666667
0.57,18.7
0.52,22.16111111
0.32,23.86666667
0.36,24.79444444
0.26,26.08333333
0.26,26.33888889
0.24,26.23888889
0.24,26.29444444
0.24,26.36111111
0.27,25.92777778
0.26,26.13333333
0.32,25
0.45,21.50555556
0.56,17.85
0.6,17.13333333
0.68,16.44444444
0.86,12.75555556
0.86,12.73333333
0.91,11.88333333
0.9,11.68888889
0.9,11.64444444
0.91,12.13333333
0.93,12.11111111
0.83,13.82777778
0.8,14.96111111
0.72,16.11666667
0.66,17.31666667
0.61,17.86111111
0.45,19.95
0.57,17.76666667
0.74,16.65555556
0.57,19.97222222
0.8,15.38888889
0.79,15.75
0.78,16.40555556
0.84,16.28888889
0.9,15.07777778
0.86,14.88333333
0.9,13.77222222
0.92,12.62777778
0.75,15.45
0.82,13.36666667
0.82,13.24444444
0.8,12.35
0.77,12.34444444
0.75,13.26111111
0.59,17.16111111
0.57,18.75555556
0.57,19.82222222
0.56,19.02777778
0.52,20.18888889
0.39,23.71111111
0.33,24.76666667
0.36,23.75
0.36,23.94444444
0.34,23.88888889
0.32,23.81666667
0.32,23.83888889
0.35,22.22222222
0.35,21.11111111
0.37,20.08888889
0.4,18.83888889
0.48,17.24444444
0.55,16.77777778
0.55,15.57777778
0.56,14.97777778
0.57,14.41111111
0.59,13.67777778
0.65,12.10555556
0.68,12.12222222
0.72,12.12777778
0.67,13.89444444
0.56,17.05555556
0.48,18.81666667
0.49,19.95
0.42,20.86111111
0.35,21.13333333
0.35,22.10555556
0.33,22.06666667
0.35,22.2
0.33,22.2
0.29,22.34444444
0.3,22.24444444
0.39,20.11666667
0.44,19.23333333
0.52,16.18333333
0.57,14.4
0.61,14.21111111
0.72,12.71111111
0.69,13.77222222
0.64,14.53333333
0.69,14.23888889
0.8,12.73333333
0.69,14.01666667
0.68,14.82222222
0.52,17.53333333
0.42,19.82222222
0.35,21.06111111
0.38,21.15555556
0.37,22.83333333
0.34,23.95555556
0.33,25.01666667
0.32,25.87222222
0.35,25.13333333
0.31,26.12777778
0.3,26.13888889
0.33,25.11111111
0.34,26.01666667
0.48,23.18333333
0.64,18.95555556
0.65,17.75555556
0.74,16.00555556
0.75,15.56111111
0.72,14.98333333
0.75,14.79444444
0.72,14.95555556
0.75,14.91111111
0.79,14.43888889
0.72,15.95555556
0.68,18.77777778
0.6,20.92777778
0.58,23.88333333
0.5,25.99444444
0.41,27.33333333
0.34,27.07222222
0.36,28.06666667
0.37,27.96111111
0.39,28.46666667
0.56,24.32777778
0.39,27.6
0.56,26.20555556
0.49,25.18333333
0.55,25.21111111
0.77,21.18333333
0.73,20.90555556
0.78,19.53333333
0.8,18.75
0.8,18.79444444
0.84,18.96111111
0.9,18.72222222
0.92,17.21111111
0.96,16.51111111
0.93,16.15555556
0.99,16.17777778
0.85,18
0.73,19.97222222
0.63,21.03888889
0.66,20.90555556
0.64,21.02222222
0.73,20.02777778
0.67,21.83888889
0.64,22.24444444
0.63,22.63333333
0.6,23.46111111
0.63,22.51666667
0.78,18.83888889
0.83,18.08888889
0.9,17.70555556
0.9,17.12777778
0.9,17.18333333
0.9,16.59444444
0.93,16.06111111
0.93,15.67777778
0.93,15.02222222
0.93,15.51111111
0.94,15.55
0.93,16.06666667
0.93,14.97777778
0.88,16.07222222
0.93,15.02777778
0.93,15.02777778
0.93,15.27222222
0.93,16.06666667
0.92,16.11666667
0.93,16.12222222
0.93,16.13888889
0.87,17.17777778
0.93,16.3
0.92,16.16111111
0.87,17.2
0.88,17.08333333
0.93,16.08888889
0.93,16.08888889
0.93,16.21666667
0.93,15.62777778
0.93,15.05
0.93,15.14444444
0.93,14.97777778
0.92,14.90555556
0.91,14.41111111
0.9,12.75555556
0.78,14.93333333
0.72,15.96111111
0.56,17.73333333
0.56,18.83888889
0.45,19.88888889
0.49,19.95
0.46,21.03888889
0.43,22.02222222
0.46,21.15555556
0.39,22.19444444
0.41,21.24444444
0.42,21.13888889
0.49,20.05
0.61,18.10555556
0.82,15.07222222
0.77,14.35555556
0.82,13.09444444
0.83,12.68888889
0.86,12.11111111
0.86,11.81111111
0.86,11.02777778
0.86,10.4
0.93,9.694444444
0.93,11.00555556
0.83,13.77777778
0.73,15.86111111
0.65,17.73333333
0.53,19.92777778
0.49,21.06666667
0.46,22.26666667
0.47,22.8
0.38,22.83333333
0.38,23.88333333
0.34,23.86111111
0.35,23.97222222
0.34,23.83888889
0.38,22.8
0.47,21.37777778
0.74,17.24444444
0.83,15.51111111
0.82,14.47777778
0.9,12.73333333
0.92,12.17777778
0.92,11.74444444
0.93,11.04444444
0.93,10.53333333
0.93,10.53333333
0.96,12.64444444
0.83,16.00555556
0.45,20.77777778
0.37,22.75555556
0.34,23.88888889
0.32,24.92222222
0.32,25.02222222
0.31,26.13333333
0.27,26.3
0.28,26.46111111
0.29,26.51111111
0.28,26.44444444
0.29,26.49444444
0.36,26.06111111
0.49,22.68888889
0.62,20.05
0.65,19.4
0.73,17.67777778
0.7,17.77777778
0.73,18.31111111
0.76,17.65555556
0.78,17.12777778
0.81,16.66666667
0.84,16.16666667
0.76,17.08888889
0.73,18.82222222
0.65,21.05555556
0.58,23.81666667
0.54,25.04444444
0.44,27.16666667
0.43,27.72222222
0.4,27.56111111
0.4,28.56111111
0.35,29.16666667
0.39,29.72777778
0.35,29.17222222
0.37,28.30555556
0.4,27.50555556
0.46,26.29444444
0.58,24.95
0.6,23.81666667
0.61,23.13333333
0.93,12.10555556
0.93,11.06666667
0.93,10.95555556
0.93,10.95555556
0.93,10.45
0.94,9.838888889
0.93,10.98333333
0.89,12.7
0.8,14.98333333
0.71,17.22222222
0.64,17.84444444
0.62,19.12777778
0.53,20.99444444
0.42,21.10555556
0.43,22
0.42,21.06666667
0.41,21.07222222
0.53,20.32222222
0.46,21.11111111
0.56,20.02222222
0.67,17.6
0.67,15.99444444
0.75,14.77222222
0.8,13.78333333
0.62,22.22222222
0.68,20.65
0.68,20.35
0.66,20.07222222
0.64,19.97777778
0.64,19.52222222
0.64,19.93333333
0.55,22.55
0.52,22.73333333
0.54,22.68888889
0.59,22.55555556
0.58,24.23888889
0.6,23.52777778
0.63,23.5
0.74,21.12777778
0.83,17.80555556
0.93,17.2
0.93,16.27222222
0.87,17.26666667
0.86,17.26666667
0.82,17.24444444
0.86,16.18333333
0.84,16.08888889
0.87,15.25555556
0.86,12.08333333
0.86,11.48333333
0.89,11.08888889
0.89,10.37222222
0.9,9.816666667
0.93,9.016666667
0.86,12.08888889
0.76,13.80555556
0.59,17.62222222
0.5,19.90555556
0.46,21.06111111
0.36,22.1
0.33,22.72777778
0.34,22.82222222
0.32,23.74444444
0.32,23.86666667
0.32,24.81666667
0.33,23.96111111
0.34,23.86111111
0.46,22.19444444
0.57,20.17222222
0.74,17.15
0.75,15.97222222
0.82,14.43888889
0.83,13.72777778
0.86,12.68888889
0.87,12.20555556
0.9,11.50555556
0.93,10.48888889
0.9,10.56111111
0.96,12.57777778
0.75,17
0.62,19.84444444
0.48,22.73333333
0.33,23.88888889
0.32,24.88888889
0.3,26.06111111
0.28,26.03888889
0.28,26.32777778
0.3,26.41666667
0.28,26.44444444
0.29,26.25
0.29,26.53333333
0.36,25.02222222
0.46,22.5
0.65,18.88333333
0.67,17.73333333
0.73,16.89444444
0.71,16.59444444
0.79,14.88333333
0.86,14.17777778
0.86,13.37777778
0.9,12.77777778
0.91,12.98888889
0.87,14.95555556
0.76,17.13333333
0.65,19.94444444
0.53,22.71111111
0.5,23.86666667
0.45,24.96666667
0.39,26.08888889
0.34,26.68333333
0.38,26.58333333
0.32,26.61111111
0.31,26.94444444
0.34,27.12777778
0.37,26.87222222
0.42,26.11111111
0.51,23.12222222
0.62,20.11666667
0.68,19.26111111
0.69,18.38333333
0.71,17.57777778
0.71,16.97777778
0.73,16.61111111
0.76,15.33333333
0.81,14.24444444
0.89,13.50555556
0.81,15.93888889
0.73,18.76111111
0.65,20.99444444
0.65,22.8
0.54,25
0.45,27.17222222
0.38,27.31666667
0.34,27.88333333
0.32,27.85555556
0.34,29.02777778
0.34,29
0.35,28.17777778
0.33,27.91111111
0.43,27.23888889
0.51,24.39444444
0.59,22.16111111
0.69,20.32777778
0.68,19.41111111
0.75,17.62222222
0.76,17.52777778
0.76,16.92777778
0.78,16.00555556
0.83,14.96666667
0.84,14.41111111
0.83,15.01111111
0.69,20.93333333
0.65,22.80555556
0.54,25.97222222
0.49,28.06111111
0.37,28.24444444
0.34,29.02777778
0.32,29.93333333
0.32,29.9
0.29,29.75555556
0.27,29.59444444
0.31,29.96111111
0.27,29.54444444
0.33,27.95555556
0.42,26.43888889
0.53,22.73333333
0.56,22.6
0.69,19.60555556
0.76,18.2
0.78,17.11111111
0.74,17.46111111
0.81,16.07222222
0.84,15.47222222
0.82,15.34444444
0.79,17.62777778
0.6,21.97777778
0.58,23.82222222
0.51,27.61111111
0.46,27.90555556
0.36,29.13888889
0.32,30.05555556
0.28,29.65555556
0.27,30.57777778
0.28,30.87222222
0.23,30.93888889
0.25,30.45
0.26,30.63333333
0.34,29.07222222
0.4,27.3
0.53,22.82222222
0.6,22.61666667
0.63,21.16666667
0.89,1.583333333
0.92,0.144444444
0.9,-0.322222222
0.9,-0.927777778
0.92,-1.888888889
0.86,-2.527777778
0.93,-2.866666667
0.87,-1.377777778
0.9,-1.411111111
0.8,2.333333333
0.79,4.05
0.71,11.01666667
0.61,11.15555556
0.56,11.37222222
0.55,12.8
0.46,13.79444444
0.48,12.88888889
0.53,12.10555556
0.62,8.111111111
0.66,6.561111111
0.71,4.6
0.73,3.777777778
0.75,3.011111111
0.79,2.316666667
0.62,2.777777778
0.67,2.327777778
0.63,2.433333333
0.75,1
0.74,0.016666667
0.77,-2.05
0.78,-2.455555556
0.78,-1.777777778
0.7,-0.433333333
0.65,2.822222222
0.48,7.622222222
0.46,8.427777778
0.39,11.06666667
0.33,11.12777778
0.32,12.2
0.32,12.2
0.31,11.88333333
0.28,11.01666667
0.38,7.744444444
0.51,5.8
0.64,5.016666667
0.78,2.844444444
0.76,1.961111111
0.77,1.066666667
0.77,0.561111111
0.84,-2.422222222
0.8,-2.577777778
0.8,-2.761111111
0.79,-0.344444444
0.8,-5.277777778
0.8,-6.127777778
0.77,-2.411111111
0.69,0.216666667
0.51,5.722222222
0.44,10.65555556
0.25,12.2
0.22,13.86666667
0.22,13.82777778
0.2,15
0.18,15.02222222
0.21,14.01666667
0.31,12.31111111
0.39,7.666666667
0.46,4.95
0.49,4.005555556
0.48,3.438888889
0.5,3.472222222
0.6,3.638888889
0.67,2.116666667
0.6,0.394444444
0.56,-0.733333333
0.57,-0.238888889
0.6,1.383333333
0.64,-1.444444444
0.55,-0.411111111
0.67,-0.238888889
0.56,4.355555556
0.49,11.13888889
0.46,12.16666667
0.47,12.89444444
0.33,15
0.33,15.95
0.23,16.08333333
0.25,15.11666667
0.26,15.05555556
0.31,12.91666667
0.4,10.22777778
0.44,6.961111111
0.49,6.005555556
0.49,6.183333333
0.48,4.933333333
0.46,4.983333333
0.52,3.011111111
0.57,1.711111111
0.58,1.677777778
0.58,0.6
0.63,0.127777778
0.67,-0.988888889
0.75,-2.555555556
0.69,-0.472222222
0.55,3.544444444
0.44,6.55
0.39,10.85555556
0.34,12.77777778
0.29,14.86111111
0.28,14.86111111
0.25,16.03888889
0.23,16.13333333
0.25,15.95555556
0.29,12.91666667
0.4,10.15555556
0.48,7.938888889
0.63,4.027777778
0.62,4.4
0.67,2.038888889
0.7,2.688888889
0.63,3.155555556
0.66,2.177777778
0.78,1.072222222
0.78,0.072222222
0.81,-0.094444444
0.87,-1.038888889
0.91,-1.061111111
0.73,3.377777778
0.58,8.716666667
0.35,12.64444444
0.32,14.66111111
0.27,16.11111111
0.25,17.22222222
0.26,17.58333333
0.26,18.81666667
0.21,18.83888889
0.22,18.65555556
0.26,17.24444444
0.35,12.91666667
0.47,11.09444444
0.58,8.777777778
0.56,7.3
0.61,6.35
0.62,5.494444444
0.65,3.15
0.65,2.966666667
0.62,2.355555556
0.7,0.616666667
0.72,1.733333333
0.7,-0.094444444
0.72,-0.722222222
0.7,3.016666667
0.63,6.372222222
0.5,12.31666667
0.37,15.9
0.31,17.75555556
0.27,19.90555556
0.28,19.67222222
0.29,18.83888889
0.33,17.72777778
0.38,17.04444444
0.4,13.78333333
0.82,4.388888889
0.8,1.372222222
0.79,2.155555556
0.79,1.938888889
0.8,1.583333333
0.79,2.183333333
0.73,2.438888889
0.77,1.566666667
0.82,1.438888889
0.76,1.438888889
0.74,2.272222222
0.73,2.627777778
0.76,3.005555556
0.79,3.344444444
0.79,4.583333333
0.75,3.866666667
0.67,5.005555556
0.61,6.511111111
0.54,11.22222222
0.5,12.76111111
0.55,12.89444444
0.51,12.89444444
0.48,13.91111111
0.55,13.95555556
0.51,14.95
0.51,14.98888889
0.51,14.99444444
0.51,14.97222222
0.52,14.52777778
0.54,14.35
0.57,13.79444444
0.56,13.31666667
0.59,12.64444444
0.6,12.56666667
0.63,11.01666667
0.66,7.977777778
0.66,8.383333333
0.59,11.87777778
0.48,14.81666667
0.42,15.99444444
0.43,16.17777778
0.38,17.21666667
0.4,17.79444444
0.39,17.82222222
0.42,17.81666667
0.4,17.81666667
0.42,17.41666667
0.48,16.1
0.51,13.87777778
0.57,12.20555556
0.7,7.588888889
0.71,8.333333333
0.8,6.838888889
0.79,6.577777778
0.85,5.172222222
0.82,3.205555556
0.79,4.211111111
0.79,4.305555556
0.75,4.688888889
0.79,3.361111111
0.79,5.094444444
0.74,6.344444444
0.58,11.95
0.46,13.81666667
0.4,15.00555556
0.38,17.08333333
0.38,17.22222222
0.37,17.69444444
0.34,18.88333333
0.34,18.88333333
0.35,18.8
0.44,17.31111111
0.54,14.09444444
0.58,12.96111111
0.71,10.1
0.71,9.611111111
0.67,10.53333333
0.67,10.97222222
0.71,10.02222222
0.72,8.027777778
0.79,4.694444444
0.79,5.438888889
0.81,5.305555556
0.68,8.044444444
0.71,7.366666667
0.68,10.81111111
0.66,12.13333333
0.52,14.84444444
0.49,14.81666667
0.47,13.87777778
0.45,13.87222222
0.43,13.83888889
0.49,12.89444444
0.42,14.95
0.43,14.83888889
0.42,13.91111111
0.45,13.83888889
0.54,11.15
0.54,11.08333333
0.61,7.35
0.64,6.338888889
0.67,4.85
0.79,1.066666667
0.83,1.027777778
0.77,2.35
0.83,0.938888889
0.89,-1.016666667
0.92,-1.277777778
0.85,-0.277777778
0.92,1.561111111
0.89,0.316666667
0.86,3.261111111
0.74,7.122222222
0.71,7.777777778
0.67,8.861111111
0.7,7.711111111
0.71,7.261111111
0.66,7.066666667
